Image,Brightness_Raw,Brightness_Enhanced,Contrast_Raw,Contrast_Enhanced,Sharpness_Raw,Sharpness_Enhanced
vid_000068_frame0000015.jpg,88.60203703703704,111.56962962962963,28.239538741268703,27.077390467956544,2972.789427504799,2535.8310311497394
vid_000068_frame0000016.jpg,88.8766512345679,112.07143518518518,28.21356988796007,27.265927876018512,2923.129067291036,2570.1135553945664
vid_000069_frame0000001.jpg,103.77800925925926,122.66135030864197,26.199787561336706,32.6342457694689,2643.0882829646184,3091.057139143947
vid_000069_frame0000002.jpg,104.07832561728395,122.75358796296297,26.158128165257214,32.258054290391264,2570.126340519738,2884.502348215247
vid_000069_frame0000003.jpg,103.88375771604939,122.95711419753087,26.34309386182465,32.74979639470094,2673.6253680883606,3110.4953219762137
vid_000069_frame0000004.jpg,104.2077700617284,123.29263888888889,26.751424096099083,32.932625687954676,2753.357136342533,3205.424950814412
vid_000069_frame0000005.jpg,104.82072530864197,123.3228163580247,26.8222073684457,32.80613172558634,2657.0515116512343,3055.700340040521
vid_000069_frame0000006.jpg,104.92573302469135,122.97606481481482,26.74495253238615,31.934213790858283,2624.67684156325,2816.212946368634
vid_000069_frame0000007.jpg,104.68192901234568,123.67393518518519,26.458356004327836,32.265392196413664,2572.1764180383493,2956.430250296258
vid_000069_frame0000008.jpg,103.76669753086419,122.855625,26.203532338120603,32.585850238986346,2653.733888305362,3033.231235664342
vid_000069_frame0000009.jpg,103.20399691358024,122.2851388888889,26.027661082626867,32.432738681872614,2628.426374927603,3023.653927902032
vid_000069_frame0000010.jpg,102.25893518518518,121.59019290123457,26.07238390653745,33.184508245004764,2751.441100282386,3183.0013194444446
vid_000069_frame0000020.jpg,101.05675154320987,122.02077932098766,27.269649387535832,35.04683694200622,2811.259504726735,3547.245544571557
vid_000069_frame0000030.jpg,100.32087191358025,122.32304012345679,27.94396337412754,36.15931863421907,2917.343763703073,3763.624177563443
vid_000069_frame0000050.jpg,100.24490740740741,121.68789351851852,27.906194641587067,35.888035830604956,2845.0530519204394,3525.7661779701434
vid_000069_frame0000060.jpg,100.28643518518518,121.89933641975308,28.24071585574951,36.494564826907315,2861.8970138867458,3609.7304368397895
vid_000069_frame0000070.jpg,100.02550925925927,121.61591820987654,28.420151799208213,36.37068252777944,2933.942934163464,3661.645951891623
vid_000070_frame0000004.jpg,161.8469135802469,160.6758487654321,36.32605482284763,34.656638774732805,1211.1663285169943,1369.9715286774478
vid_000070_frame0000005.jpg,161.48685956790123,160.91150462962963,35.99457709732765,34.38148794515022,1153.8641082675447,1215.8771404820507
vid_000070_frame0000006.jpg,160.38939043209876,159.11657407407407,35.65480336753815,35.096337081448205,1218.4929220012193,1425.6689008144717
vid_000070_frame0000007.jpg,159.9834490740741,158.74820216049383,35.04842015537703,34.715474242193,1182.4046189528442,1317.9586356923844
vid_000070_frame0000008.jpg,158.87057098765433,158.18475308641976,34.315317881969854,34.68187458801836,1213.005102934004,1473.5406086962141
vid_000070_frame0000009.jpg,158.35237654320989,158.48979166666666,33.39567846340383,34.63037858728334,1135.4725949068718,1231.8365986362955
vid_000070_frame0000010.jpg,157.54895833333333,157.96797839506172,32.78031927051137,34.92340528875293,1202.2470275319479,1516.4519332961222
vid_000070_frame0000011.jpg,157.254375,158.4498688271605,31.995138401362446,34.557616084708485,1120.8751085724355,1357.1058905249176
vid_000072_frame0000001.jpg,115.05665895061729,128.4927700617284,23.032455119621726,32.11566519339763,2291.3951986015854,3130.9519995707947
vid_000072_frame0000004.jpg,113.60279320987654,128.12827160493828,23.188683347871542,32.97232748425109,2379.7057191185963,3220.9920839582383
vid_000072_frame0000008.jpg,115.68623456790124,129.2707638888889,23.630798498429396,33.33372935232057,2433.583172145062,3344.055131708141
vid_000072_frame0000012.jpg,115.25172839506173,130.94150462962963,22.371195036989437,30.69653556810993,2322.2707744079007,2790.3036004771925
vid_000072_frame0000020.jpg,122.98561728395062,136.53317901234567,21.2759506015989,29.249080830003077,2252.2841324864735,2785.892091039321
vid_000072_frame0000024.jpg,120.3162962962963,134.87976851851852,20.28358371642803,28.193008796652844,2234.3279896776407,2742.384808931982
vid_000072_frame0000028.jpg,121.48398919753086,136.65125,19.633927704639092,27.937439092857627,2241.994258839163,2708.9223473248644
vid_000072_frame0000032.jpg,117.18949845679012,132.1269598765432,20.08140783519712,28.40034463935592,2292.262937037037,2702.149850508449
vid_000072_frame0000036.jpg,117.19388117283951,133.2393209876543,20.401455661680362,28.432173354101998,2285.7587977135245,2718.2344836953207
vid_000072_frame0000040.jpg,118.74610339506172,132.8571836419753,26.241374616450916,32.51911446593179,2230.1875205751794,3189.901118921468
vid_000072_frame0000044.jpg,111.12125,127.34635030864197,28.86251823613676,35.9959398831124,2839.0640713591083,3995.506008224499
vid_000073_frame0000001.jpg,92.59621141975309,112.80548611111111,26.17209903798446,29.143570154020903,2742.3437958146988,2409.095406824179
vid_000073_frame0000007.jpg,85.32933641975309,108.12864969135802,16.701392356879314,21.403646067846807,2681.214786791207,2254.1769229966253
vid_000073_frame0000008.jpg,90.15449074074074,111.95636574074074,16.827469822754598,22.056467628822514,2578.0546148047533,2349.491635146069
vid_000073_frame0000010.jpg,93.62331018518519,113.4552237654321,16.922717258556453,21.288842887967654,2408.4287856433257,2283.970516763594
vid_000073_frame0000011.jpg,87.70474537037038,109.51364969135803,16.944695144228554,21.636515676039572,2692.8827831768685,2250.3923109374996
vid_000073_frame0000012.jpg,84.98805555555556,107.36091820987654,16.751184661902588,20.91974690517655,2725.8641880420287,2238.1482622768535
vid_000073_frame0000014.jpg,81.56220679012345,104.92785493827161,16.47694341393087,19.925317632208255,2714.076448186669,2177.6464814799933
vid_000073_frame0000021.jpg,81.96332561728396,105.54349537037037,18.738097186280466,20.621652518583492,2690.5628220698068,2041.8128857872277
vid_000073_frame0000030.jpg,93.95863425925926,115.45940586419754,19.18580631288383,21.326521343387572,2447.6570660434286,2204.1611755058298
vid_000073_frame0000035.jpg,92.43313271604939,113.99854938271605,18.061805868613273,20.51549845624169,2530.302816098679,2218.216469853824
vid_000073_frame0000042.jpg,97.26719135802469,116.30516975308642,20.472470166155396,23.27867714655208,2524.0821508415615,2429.6961627157043
vid_000073_frame0000049.jpg,96.38970679012345,117.3758950617284,20.42575637961689,24.107788412913937,2419.8492683813447,2331.159999054784
vid_000073_frame0000051.jpg,94.76226080246913,115.61723765432099,20.131517428222995,24.019330674961573,2508.7801767946366,2528.4146848744
vid_000073_frame0000052.jpg,94.05949074074074,114.56737654320987,20.216290210226795,24.219522286456048,2493.215721379113,2556.1357479421486
vid_000073_frame0000053.jpg,94.63152777777778,115.55894290123457,20.495148849657053,24.06056365227669,2488.386599790428,2503.0489208670906
vid_000073_frame0000055.jpg,100.75378086419754,118.90063271604939,21.39187986796188,24.64770109670995,2417.597806712963,2591.0152417674035
vid_000073_frame0000056.jpg,101.28639660493828,119.53655092592592,21.525396430515574,24.406816186784642,2289.258322140239,2387.713401920439
vid_000073_frame0000063.jpg,99.05993827160493,117.70023148148148,28.152772213931666,28.263104410769717,2381.073666330816,2043.5986926296844
vid_000074_frame0000001.jpg,70.9391512345679,90.89104166666667,35.77648442135144,36.773683306758855,4259.049393071749,3298.4108653004023
vid_000074_frame0000006.jpg,76.76111882716049,95.93521604938272,33.775871368644054,35.80245806724765,3985.0133977859227,3306.620036555975
