Method,Image,PSNR,SSIM,UIQM,Brightness,Contrast,Sharpness
HE,vid_000047_frame0000001.jpg,10.9105487585234,0.4875312536966498,278.8162136985349,130.14354938271606,72.42200004905682,6185.606733598573
HE,vid_000047_frame0000002.jpg,10.925526747054837,0.5662760026506168,274.2765542544822,130.1714814814815,72.34534382469859,5590.995416654997
HE,vid_000047_frame0000003.jpg,10.92893535782915,0.5808174460893497,273.7642010442142,130.09998456790123,72.34870390539062,5457.6081042709175
HE,vid_000047_frame0000004.jpg,10.864691467650772,0.5469564076205103,275.1827137601683,130.1877700617284,72.25863161389482,5572.317906006849
HE,vid_000047_frame0000005.jpg,10.853224819107508,0.5697675571846909,274.2546339098473,130.17882716049382,72.38276598037773,5409.566466918092
HE,vid_000047_frame0000006.jpg,10.841111980834377,0.5703653315483602,273.92028683619543,130.1882175925926,72.28046913002403,5454.035124973744
HE,vid_000047_frame0000007.jpg,10.831924452595672,0.5822685533506157,272.97938831860586,130.140887345679,72.28468690491101,5158.403541152024
HE,vid_000047_frame0000008.jpg,10.796432817837369,0.5589488242663936,274.4431876488213,130.24002314814814,72.27640534822683,5484.702966151728
HE,vid_000047_frame0000009.jpg,10.792659732853329,0.5987447338387666,272.1246429145833,130.266875,72.28420612556737,5300.508275890144
HE,vid_000047_frame0000010.jpg,10.788021045334126,0.5624159186959498,273.82524915621946,130.2064274691358,72.24998165480555,5523.314782919667
HE,vid_000047_frame0000011.jpg,10.772827896741571,0.5765502095703608,272.6476153957236,130.329112654321,72.1974396239633,5522.277259514317
HE,vid_000047_frame0000012.jpg,10.732779811060373,0.5445313847706981,274.02969249422733,130.34412808641974,72.20328326634727,5558.122262588531
HE,vid_000047_frame0000013.jpg,10.698757598607616,0.5828255410713606,271.9309424247692,130.36171296296297,72.21983829504227,5439.2309595219385
HE,vid_000047_frame0000014.jpg,10.646585001788363,0.5455920932921968,273.9404074374548,130.27429783950618,72.2622117913588,5548.864474022098
HE,vid_000047_frame0000015.jpg,10.608001206723438,0.5692945707181288,272.4078985189458,130.32989969135804,72.21222709355338,5565.2939656292865
HE,vid_000047_frame0000016.jpg,10.503422409186165,0.5527588378017811,273.3669299659634,130.48843364197532,72.23711676872816,5542.147626378827
