image_name,raw_brightness,enhanced_brightness,raw_contrast,enhanced_contrast,raw_sharpness,enhanced_sharpness
vid_000003_frame0000011.jpg,85.69088477366255,108.02786254882812,21.972090139582743,27.80621558295124,2655.351320826664,12081.605338363908
vid_000003_frame0000012.jpg,85.26149434156379,107.40692647298177,21.686156899255444,27.895214087576843,2678.6145947139707,12068.635600984097
vid_000003_frame0000013.jpg,84.50127572016461,107.71180725097656,21.71201056313131,27.55262314902539,2622.892195095486,11871.941610404989
vid_000003_frame0000014.jpg,84.20125,106.62143961588542,22.233214584086276,27.808961153799828,2630.8874388850786,11901.701029080665
vid_000003_frame0000015.jpg,85.14036522633745,107.57863871256511,22.227288410248583,28.019481254789884,2666.933507277854,11817.142942631384
vid_000003_frame0000016.jpg,85.77237654320987,108.80377705891927,22.357309046681635,27.659776886693276,2615.2831498599085,11586.525395697914
vid_000003_frame0000017.jpg,87.31283950617284,110.13267008463542,22.73847437350017,27.94887211102087,2650.0695858309873,11688.654313197127
vid_000003_frame0000018.jpg,88.17645318930042,110.40611267089844,22.88684779582342,28.2682341687227,2561.0758367567355,11692.575020648306
vid_000003_frame0000019.jpg,87.93162294238684,110.17161560058594,22.83838747320717,28.083932556764342,2543.603651746828,11466.021200439893
vid_000003_frame0000020.jpg,87.39066615226338,109.29176839192708,23.064540659238656,28.395986271406652,2471.985401576968,11723.897122338181
vid_000003_frame0000021.jpg,86.94855709876543,109.59340413411458,23.19588374834198,28.091187603882226,2581.5038038692173,11558.610353883123
vid_000003_frame0000022.jpg,86.1743492798354,107.5778096516927,23.366789197725165,28.860166114752776,2679.3882675920568,12143.050338884583
vid_000003_frame0000023.jpg,85.29172067901234,107.57171122233073,22.713389444415096,28.55949598131893,2661.3266698444763,12450.556474525249
vid_000004_frame0000010.jpg,84.80773148148148,106.86576843261719,22.248471022925127,29.38522048472876,2663.713905904147,12964.573276459938
vid_000004_frame0000011.jpg,85.14139660493827,107.24927266438802,22.303422117983406,28.801879990640096,2735.745706399498,12705.01714140526
vid_000004_frame0000012.jpg,84.73274691358024,106.44086201985677,22.360780551173924,29.777874400401306,2731.441071901196,13609.520637392765
vid_000004_frame0000013.jpg,84.46302983539094,104.95604451497395,22.275622216698796,29.839104246197913,2682.4306188185274,13409.879286668962
vid_000004_frame0000014.jpg,83.85506172839506,104.61366271972656,22.502207849981335,30.252052088652693,2711.327132473077,13826.307615365833
vid_000004_frame0000015.jpg,84.3262037037037,106.44617716471355,22.093652273296048,29.500525556872685,2725.3854981138547,13743.943945146166
vid_000004_frame0000016.jpg,84.36262602880659,105.76088460286458,22.137543915580626,30.006624864201495,2679.1007865073916,14354.756644949317
vid_000004_frame0000017.jpg,85.15723508230452,106.74350992838542,22.43249124474955,29.677562046077202,2734.497016574979,13881.465665125987
vid_000004_frame0000018.jpg,85.44681841563786,105.51773579915364,22.560292125160586,30.49721428122142,2721.033042569492,14648.763255748665
vid_000005_frame0000007.jpg,81.66405349794239,104.77526346842448,21.743185632037378,27.7267475038471,2762.1301635650048,11691.796745465836
vid_000005_frame0000008.jpg,83.08322273662552,104.65009053548177,22.1952189037636,29.181071037801033,2798.6872494164745,13008.409462336218
vid_000005_frame0000009.jpg,84.96991255144033,108.09172058105469,22.19859125708064,28.41401407931761,2672.197255014896,12047.997240841156
vid_000005_frame0000010.jpg,86.45033179012346,107.86172993977864,22.51169865378453,29.064843316743335,2589.816678274975,12437.991745425155
vid_000005_frame0000011.jpg,87.76219393004115,109.77670288085938,22.76982876702579,29.189820446964223,2714.8965744455277,12465.997753508156
vid_000005_frame0000012.jpg,86.81904835390947,108.18581644694011,22.759204901233808,29.252428834738573,2743.182498170951,12665.234315006994
vid_000020_frame0000002.jpg,71.95605195473252,96.67722066243489,24.068430502662572,27.678790681589934,3088.7329619850616,11928.137119233608
vid_000020_frame0000003.jpg,72.98850823045268,97.7386474609375,24.421622588031223,27.967959342468415,3023.4812813994986,12027.96564668417
vid_000020_frame0000004.jpg,73.70303497942386,97.88509114583333,24.693730378519298,28.153407779597885,2970.9535306048524,11634.664483156055
vid_000021_frame0000001.jpg,79.92782150205761,102.43955993652344,30.644813799324986,32.23000169391063,2921.8796232472187,11624.882510827621
vid_000021_frame0000007.jpg,80.27722222222222,104.03145853678386,30.43178137396154,31.941895696218168,2881.822517990719,11050.993587374454
vid_000021_frame0000010.jpg,80.3330066872428,103.37725830078125,30.672991901077005,31.826250762798765,2964.9280337276496,11204.986962422729
vid_000021_frame0000013.jpg,81.24178755144032,104.80992126464844,30.466546083218457,32.05990394300111,2898.7790421495743,11021.247648682212
vid_000021_frame0000015.jpg,81.62056069958848,105.86258951822917,30.500936403597766,32.01322248336858,2870.4193917561515,11077.323256041855
vid_000021_frame0000016.jpg,81.50824074074075,105.90638224283855,30.470257186914164,32.27810830886387,2788.9100775024767,11275.911820590263
vid_000021_frame0000017.jpg,82.43457304526748,106.49464925130208,30.532914830357655,32.29076026515402,2854.479946552009,11153.6126304192
vid_000021_frame0000018.jpg,82.54819958847736,105.88600667317708,30.561721631201426,32.35651365237429,2799.7683993436,11207.051280944608
vid_000021_frame0000019.jpg,83.2430529835391,106.8865254720052,30.486074147286654,32.016108939163935,2755.1624830574965,10792.425680126995
vid_000021_frame0000020.jpg,82.81101594650205,106.13894144694011,30.48396170684506,32.2537392934131,2827.1776236877354,11129.765035804361
vid_000021_frame0000021.jpg,82.89084619341564,106.95150756835938,30.453441434756936,32.06584400275585,2862.433887831266,11107.247593369335
vid_000021_frame0000022.jpg,82.42452932098766,105.13257344563802,30.534676513997482,32.39331522242738,2823.0483832866557,11355.169517934322
vid_000021_frame0000023.jpg,83.02213220164609,105.94655863444011,30.520273930001974,32.57605904748214,2825.3368406111877,11430.328769601649
vid_000021_frame0000024.jpg,83.0845396090535,106.76243082682292,30.499757819131855,32.8107610231049,2813.086652719669,11506.885704392334
vid_000021_frame0000025.jpg,83.68541666666667,107.58849589029948,30.44001722137325,32.47274202636919,2826.9659078682275,11187.288796461886
vid_000021_frame0000026.jpg,83.38239711934156,107.78117370605469,30.555736982874034,32.54803832443514,2808.5948360324624,11433.445410456508
vid_000021_frame0000027.jpg,83.54352109053498,106.86464436848958,30.499287145907292,32.43241858524531,2848.7564122920953,10995.42302688118
vid_000021_frame0000028.jpg,83.17211934156379,106.50238037109375,30.63385715430505,32.920705211990786,2861.8454907163905,11564.657003260218
vid_000021_frame0000029.jpg,83.65317901234567,107.30546569824219,30.504697711770117,32.682266635004574,2785.9864252314815,11036.106897854945
vid_000021_frame0000030.jpg,83.4884927983539,106.77292378743489,30.562390587245556,33.145826109559536,2859.8070493055557,11725.66058551427
vid_000021_frame0000031.jpg,84.04103652263375,107.529541015625,30.56802760032417,32.92765634380685,2786.7173216542355,11295.798749096459
vid_000021_frame0000032.jpg,83.80154320987654,107.91926574707031,30.649245213975572,33.09469884621425,2882.6481360367484,11770.769034064375
vid_000021_frame0000033.jpg,83.95630401234568,107.91308085123698,30.469443923146443,32.36891175110117,2831.4816161370222,11386.01085538324
vid_000021_frame0000034.jpg,83.32138117283951,106.87869771321614,30.473039484732084,32.18402069441109,2874.1022846864403,11076.19451656565
vid_000021_frame0000035.jpg,83.21945987654321,107.06705729166667,30.322106369572847,31.81079448066109,2775.8429353373626,10565.834205347812
vid_000022_frame0000013.jpg,94.50921553497942,114.52574157714844,33.6107723039527,35.311241228967305,2727.8072249413553,11484.56361787743
vid_000022_frame0000014.jpg,94.18514403292181,114.38075764973958,33.80528776606306,35.625526003685174,2775.6649400791016,11661.110818845918
vid_000022_frame0000015.jpg,94.9547170781893,115.2388916015625,33.8794719289022,35.57071671688065,2716.30169883777,11215.541274785064
vid_000022_frame0000016.jpg,94.67656893004116,115.09918212890625,33.82131128557105,35.630919700490914,2716.415596448474,11425.135517334333
vid_000022_frame0000017.jpg,94.58687242798354,114.87712097167969,33.69519058885283,35.44565734560501,2736.121119427238,11120.82669352647
vid_000022_frame0000029.jpg,90.6975848765432,111.65644836425781,32.52069677062615,34.36765633891309,2731.3954434365355,11172.075567586115
vid_000022_frame0000030.jpg,90.44530606995885,110.92112731933594,32.33181192064495,34.41553318140613,2893.312129486502,11358.77120064199
vid_000022_frame0000033.jpg,89.39460133744856,109.80427551269531,32.27311708830096,33.91916571625816,2808.2031680678797,11667.596012856811
vid_000022_frame0000040.jpg,87.46962705761317,108.12448120117188,31.669181321773486,33.24034658832644,2880.3871819120563,11762.371703252196
vid_000022_frame0000041.jpg,87.25733281893004,108.31387837727864,31.508019040774357,33.22426818022253,2839.85622085048,11568.650873776525
vid_000022_frame0000042.jpg,87.33809156378601,108.2003682454427,31.510473872060725,33.21110601792805,2863.964059212046,11845.382485957583
vid_000022_frame0000043.jpg,87.2553086419753,107.92767333984375,31.423931972700434,33.691407798527486,2840.433401808449,12076.844317492098
vid_000022_frame0000044.jpg,87.14376543209876,107.91843159993489,31.344611022351337,33.37661787915102,2784.843116740909,11971.287410928868
vid_000023_frame0000010.jpg,94.97656121399177,115.06894938151042,34.05721815628988,35.69163015021399,2669.7935320216047,11282.972475469112
vid_000023_frame0000011.jpg,95.5313683127572,115.76201883951823,34.252926695720035,36.298407711102996,2631.1056460985724,11181.932823083363
vid_000023_frame0000012.jpg,95.60467849794239,114.69998677571614,34.449438619789625,36.284647112077614,2659.82581431089,11598.638837331673
vid_000023_frame0000013.jpg,95.76236625514403,115.26282755533855,34.40599371708505,36.23475530915278,2704.241099054784,11545.352843760513
vid_000023_frame0000014.jpg,95.49123971193416,114.92029825846355,34.39864039934132,36.23635341316547,2641.6561662465706,11645.281182601815
vid_000023_frame0000015.jpg,94.77120113168725,114.26690673828125,34.34059193538924,35.707109793842434,2633.1293803578324,11163.316447011195
vid_000023_frame0000016.jpg,93.60868827160493,113.17115783691406,34.39503853090941,35.491867306406675,2748.0870787750887,11093.926657452248
vid_000023_frame0000017.jpg,92.3582304526749,112.29572041829427,34.24021080789536,35.29593758547922,2664.533396433232,10799.438044663519
vid_000023_frame0000018.jpg,90.59731995884773,110.87273661295573,34.48965863107609,35.34341085968725,2762.8191135535744,11210.470312114572
vid_000023_frame0000019.jpg,89.53724022633745,111.67906697591145,34.19994731117802,35.74150598223533,2803.6391976022496,10858.052302255994
